 your hands are folded your eyes are closing your words are broken your eyes are dry   im weak looking at you a pillar of truth turning to dust im weak looking at you a pillar of truth turning to dust   you are your mothers child youre a mother of a mother of a mother now raised in the age of the milkman i cant claim to understand   im weak looking at you a pillar of truth turning to dust im weak looking at you a pillar of truth turning to dust   lord prepare me for the shadows for the sparrows at my window lord have mercy on my descendants for they know not what they do for they know not who you are lord and they know not what to do   i the anchor am slowly sinking into darkness yet unknown but the fading light around me is full of faces who carry my name   im weak looking at you a pillar of truth turning to dust im weak looking at you a pillar of truth turning to dust   lord be near me my final hour i once had sight but now im blind oh i tried to be a second coming and if i was nobody knew if my throat cant sing then my soul screams out to you   im weak looking at you a pillar of truth turning to dust im weak looking at you a pillar of truth turning to dust,pillar of truth
 laying down on the lawn im tired of trying to get in the house im thinking out loud ive been playing dead my whole life and i get this feeling whenever i feel good itll be the last time   but i feel something when i see you now i feel something when i see you   if youre a work of art im standing too close i can see the brush strokes i hate your mom i hate it when she opens her mouth its amazing to me how much you can say when you dont know what youre talking about   but i feel something when i see you now i feel something when i see you   i used to light you up now i cant even get you to play the drums cause i dont know what i want until i fuck it up   but i feel something when i see you now i feel something   ill climb through the window again but right now it feels good not to stand then ill leave it wide open let the dystopian morning light pour in,i see you
 ill drop and speak a charm take the weather from your heart and the weight from on your toes and theres nothing to your side for you to recognise it tarnished long ago   the lake will overflow flood all ive ever known break walls and sever bones now ill hold it in my heart just for you to fall apart stunt all wed ever grown   burn the bed and the dreams ive never met those wishes were never for granted so burn the bed ill face the wind and fill my head those wishes were never for granted   youll drop for a new charm put the thunder in my arms hope for them to close leave nothing to my side take all i recognise and varnish your old blows   burn the bed and the dreams ive never met those wishes were never for granted so burn the bed ill face the wind and fill my head those wishes were never for granted oh those wishes were never for granted,weather
 when the light revealed the dream opened the door hoping to lean and i gave my own life and i gave it all to the wind   all for love gave that a try head on the floor most of the time and i gave my own life and i gave it all to the wind   love loving is a new part of and up until today i seemed to get away i can see the stars above swirling around to say out went the light as i leapt through the door and i followed it home and i didnt know why i didnt know why   all the nights id been afraid living life just to fade away but all the light laying in your eyes left me stunned in a pale surprise woke up within that morning just to turn back time and get back in line   her old mans driving the whip too much to bear rolled up a spliff and i gave my own life and i gave it all to the wind   quite the type to treat you unkind and take all your love most of the time and i gave my own life and i gave it all to the wind   love loving is a new part of and up until today i seemed to get away i can see the stars above swirling around to say out went the light as i leapt through the door and i followed it home and i didnt know why i didnt know why   all the nights id been afraid living life just to fade away but all the light laying in your eyes left me stunned in a pale surprise woke up within that morning just to turn back time and get back in line,all to the wind
 be it at your best its still our nest unknown a better place narrow your breath from every guess ive drawn my birthplace   oh i dont need a friend i wont let it in again   be at my best and i fall obsessed in all its memory and dove out to our death to be undressed a love in birth and reverie   i dont want a friend i wont let it in again i dont need a friend i wont let it in again   here at my best its all at rest and i found a better place,birthplace
 and i said to me i would like to be someone kind over cavalier what have i done with my years   well i walked out sunday morning to watch the weather blow through the trees its so nice to be around you now fill the days with aching breeze  put a rose upon my table dear put a leaf inside my door its so nice to be around you now fill the days with asking more  and i said to me i would like to be someone kind over cavalier what have i done with my years,a boat to an island pt 2  agathas song
once upon most every morning i woke up to her flying there hummingbird was making blows of blowing rings of purple in the air  all the while i was trying to keep her there not man enough to need but man enough to always care hummingbird hummingbird  thats all i heard thats my hummingbird  just because i said i didnt want her doesnt mean i want her to go in fact i quite depended on her but that i didnt want her to know now thats shes gone i know all the while i was trying to keep her there ya  not man enough to need but man enough to always care hummingbird hummingbird that song i heard i heard thats my hummingbird hummingbird hummingbird  is it too late too late hummingbird,hummingbird
 may your eyes be wide and seein may you learn from the view where youre kneelin know the fear of the world that youre feelin is the fear of a slave  may you know how the fight was started want as much for the snake as the garden wear em both like a glove that you cant wain   may your mouth betray your wisdom may you get what they fail to mention may your love be your only religion preach it to us all  may you lose what you offer gladly may you worship the time and its passin stars wont ever wait for you to watch em fall   were the smoke on a burned horizon were the boat on a tide thats risin both the post and the pig youre untyin the butcher gone for the blade  someday we may all be happy someday all make a face worth slappin someday we may be shocked to be laughin at the way we behave   may your hands be strong and willin may you know when to speak and to listen may you find every friend that youre missin theres no check in the mail  may you end there bruised and purple know that peace is the shape of a circle round and round you go bitin your tail   little children the wind is whippin short hands on a clock still tickin both the egg and the red fox grinnin his belly full for the day  someday we may all want nothin and all forget that well get whats comin someday ill say the world was somethin that we just couldnt change   may your tongue be somethin wicked know your part in the calf and the killin see straight through the captain youre kissin helm loose in his hand  may your words be well worth stealin put your hand on your heart when singin the choirs sick of the song but theyve still gotta stand,biting your tail
there is a house by the sea two jealous sisters theyre waiting for me and one is laid on the floor and one is changing the locks on the doors and ive been buying the time on my knees and ive been selling their blankets to bleed on  around the house by the sea the scent of roses and raspberry leaves and there is smoke in my clothes too much time with just smoke in my nose and ive been making the meaning they lack and ive been burning that book they come back to  there is a house by the sea and an ocean between it and me and like the shape of a wave the jealous sisters will sing on my grave and ive been living to run where they led and ive been dying to rise from their bed and ive been sparing my neck from their chain and theyve been changing the sound of my name and ive been swimming to them in my sleep and ive been dreaming our love and our freedom,house by the sea
summer clouds blowing up and down the stair by the end well take music from them both give it back shining broken glass  wedding coat i was waiting there for you you raised your glass and the scars fell off my heart we threw a stone but we never heard it land there are clouds keeping quiet every night  by the end we hold something too high to ever come back down by the end theres a song we will sing meant for someone else by the end we leave somewhere too long to ever wander back by the end we give someone too much to ever close their hand  summer clouds doing good for gold and gray tell me where all this love fits in the world you can lie give me all the rain you want,summer clouds
 you give me life and a loss of oxygen you treat me like i was in love again and i hold you tight tight enough to know that you are mine id never let you go   and its you i miss and its you i miss   so let it out i let it out now i let it out i let it out now now   and you speak to me behind your darkened stare and you let me be as if i wasnt there   it seemed perfect a concept free from any regret another couple based on teen sex you eejit true i was just like you we couldnt be torn apart you see we were just like glue   its you i miss and its you i miss ohoh   so let it out i let it out now i let it out i let it out now now   it seemed perfect a concept free from any regret another couple based on teen sex you eejit true i was just like you we couldnt be torn apart you see we were just like glue   like glue were like glue were like glue like glue were like glue were like glue like glue were like glue were like glue like glue were like glue were like glue like glue were like glue were like glue like glue were like glue were like glue like glue were like glue were like glue like glue were like glue were like glue   so let it out i let it out now i let it out i let it out now now   it seemed perfect a concept free from any regret another couple based on teen sex you eejit true i was just like you we couldnt be torn apart you see we were just like glue,let it out
i set a fire on the stove and fed it every word i wrote i watched my journals turn to smoke now all there is is what i spoke  i decided long ago to make the most of what i know and worry not of what i dont perfect the art of letting go  cause if i trust in something else then i dont need to trust myself ive learned a lot since i began but i think i was wiser then  ive done too much and not enough in trying to put you above i cannot tell if im in love or whose regard im thinking of  if beauty is the only way to make the nightmares go away ill plant a garden in your brain and let the roots absorb the pain  i set a fire to my soul i hope it ate til it was full i set a fire to my soul it burned me and it made me whole,trust
brook revisited  have you ever seen someone with dreamcatchers for teeth islands in their eyes and fire in their speech hair grown like the willow tree and water runnin in their name and so how could you blame  a river born is water that was meant to move how could i catch water that ran through my youth everyday i wonder what you turned into and what you became  are you the very same are you the very same  brook who told me youre the one i needed i was in the kitchen while my heart was bleedin oh i never knew if it was okay to feel it oh i suppose i should know  the past is void and all the futures too and neither will make sense just as they never do julie called me up and when she asked me if i heard the news  i knew that it was true i knew that it was true  when brook told me drews the one youre leavin i was in the kitchen while my heart was bleedin oh i never knew if it was okay to feel it oh i suppose i should know  the loudest prayers are silent in the way they move the greatest secrets ever found are in my youth  were all just a couple kids with dreamcatchers for teeth islands in our eyes and fire in our speech tryin to find some freedom from the troubled streams of form  thats why i feel it all thats why i feel it all  when i told brook youre the one i needed i was in the kitchen while my heart was bleedin oh i never knew if it was okay to feel it oh i should know i should know you leave you turn me to see my bodys just a monument the spirit bleeds in drawn in like the river drawn in like the brook and oh i should know i should know  youre never comin back youre never comin back youre never comin back youre never comin back,brook revisited
keep it steady for the one i love the most all eyes on radar see the queen of the coast yeah keep it steady a hand to hold in quiet times all eyes on radar got me fooled before i die  yeah keep it steady for the one i love the most their eyes on radar want to see the queen of the coast oh keep it steady a hand to hold in hard times oh im on her radar ill follow her till i die  but if you go before these waters turn to stone then im going on yeah im going on  keep it steady for the one i love the most all eyes on radar see the queen of the coast oh keep it steady a hand to hold in hard times oh shes my lady oh shes the woman on my mind  but if you go fore these waters turn to stone then im going home yeah them im going home oh then im going home oh then im going home then im going home then im going home then im going home then im going home,a hand to hold
 mr tillman good to see you again theres a few outstanding charges just before we check you in lets see here you left your passport in the mini fridge and the message with the desk says here the picture isnt his and oh just a reminder about our policy: dont leave your mattress in the rain if you sleep on the balcony okay did you and your guests have a pleasant stay what a beautiful tattoo that young man had on his face and oh will you need a driver out to philly jason isbells here as well and he seemed a little worried about you   im feeling good damn im feeling so fine im living on a cloud above an island in my mind oh baby dont be alarmed this is just my vibe no need to walk around no its not too bad a climb   mr tillman for the seventh time we have no knowledge of a film that is being shot outside those arent extras in a movie; theyre our clientele no they arent running lines and they arent exactly thrilled would you like a regalo on the patio is there someone we can call perhaps you shouldnt drink alone   im feeling good damn im feeling so fine im living on a cloud above an island in my mind oh baby dont be alarmed this is just my vibe no need to walk around no its not too bad a climb,mr tillman
all down the mines all down the mines all down the mines all down the mines ill keep digging till its hollowed out inside aint nothing in this world that aint for me and you nd yours and mine  all down the mines all down the mines all down the mines all down the mines  ill keep digging till theres nothing left to find aint nothing in this world that aint for me and you and ours and theirs and his and hers and yours and mine,all down the mines interlude
 its just another night and im staring at the moon i saw a shooting star and thought of you i sang a lullaby by the waterside and knew if you were here id sing to you youre on the other side as the skyline splits in two im miles away from seeing you but i can see the stars from america i wondered do you see them too   so open your eyes and see the way our horizons meet and all of the lights will lead into the night with me and i know these scars will bleed but both of our hearts believe all of these stars will guide us home   i can hear your heart on the radio beat theyre playing chasing cars and i thought of us back to the time you were lying next to me i looked across and fell in love so i took your hand back through lamp lit streets i knew everything led back to you so can you see the stars over amsterdam youre the song my heart is beating to   so open your eyes and see the way our horizons meet and all of the lights will lead into the night with me and i know these scars will bleed but both of our hearts believe all of these stars will guide us home   and oh i know and oh i know and oh i can see the stars from america,all of the stars
 our hearts are free so tell me whats wrong with the feeling im a flower youre the bee its much older than you and me im in love im alive i belong to the stars and sky lets forget who we are for one night were not animals baby its the people who lie to themselves   i want real love baby ooh dont leave me waiting ive got real love maybe wait until you taste me i want real love baby theres a world inside me got the key just use it just if for a minute and gone   our hearts are free so tell me whats wrong with the feeling im a flower youre the bee its much older than you and me im in love im alive i belong to the stars and sky lets forget who we are for one night were not animals baby its the people who lie to themselves   i want real love baby ooh dont leave me waiting ive got real love maybe wait until you taste me i want real love baby theres a world inside me got the key just use it just if for a minute and gone i want real love baby ooh dont leave me waiting ive got real love maybe wait until you taste me i want real love baby theres a world inside me got the key just use it just if for a minute and gone   our hearts are free i want real love baby ooh dont leave me waiting so tell me whats wrong with the feeling ive got real love maybe wait until you taste me im a flower youre the bee i want real love baby theres a world inside me its much older than you and me got the key just use it just if for a minute im in love im alive i want real love baby ooh dont leave me waiting i belong to the stars and sky ive got real love maybe wait until you taste me lets forget who we are for one night i want real love baby theres a world inside me were not animals baby got the key just use it just if for a minute its the people who lie to themselves,real love baby
 go find someone else i am not ready to die go whisper softly to someone else ask them to lie down   you can tell them ill be back in a minute oh now is not the time i was there already i think as a child but i really cant remember why   someone in the doorway someone in the light someone through the wall always someone left outside   go find someone else i am not ready to decide go whisper softly to the man with no time ask him to pick sides   tell them ill be back in a minute oh now is not the time gone to find the root they all chewed on for millennia do something better with my time   someone in the doorway someone in the light someone in my hallway someone wearing a new hat someone on the floor outside they say you dont come back from that   into the light of a bad dream into the laughter of a war england the sedative on my tongue goodbye goodbye thats all goodbye goodbye thats all,someone in the doorway
 ive got a surgeons precision and a drunk mans hand they say ive stopped growin so i do what i can nothin ever changes but the cigarette brand but dont panic its just routine dont panic this is just routine   youve got roses on the brain and im all wilt youve got snowflakes in your veins and im all melt you dont got blame on your breath god bless but all i taste is guilt ooh   misery will bury you im so sorry if im scarin you what was i supposed to do as opposed to lovin you   ive got a surgeons hand and a drunk mans passion totally limbless and im ready for action nothin ever changes but the taste of tobacco but dont panic its just routine dont panic this is just routine   youve got roses on the brain and im all wilt youve got snowflakes in your veins and im all melt you dont got blame on your breath god bless but all i taste is guilt ooh   misery will bury you im so sorry if im scarin you what was i supposed to do as opposed to lovin you  youve got roses the brain and im all wilt   but misery will bury you im so sorry if im scarin you what was i supposed to do as opposed to lovin you,wilt
 you are the one girl and you know that its true im feeling younger every time that im alone with you   we were sitting in a parked car stealing kisses in a front yard we got questions we should not ask but   how would you feel if i told you i loved you its just something that i want to do ill be taking my time spending my life falling deeper in love with you so tell me that you love me too   in the summer as the lilacs bloom love flows deeper than the river every moment that i spend with you   we were sat upon our best friends roof i had both of my arms around you watching the sunrise replace the moon but   how would you feel if i told you i loved you its just something that i want to do ill be taking my time spending my life falling deeper in love with you so tell me that you love me too     yeah we were sitting in a parked car stealing kisses in a front yard we got questions we should not ask   how would you feel if i told you i loved you its just something that i want to do ill be taking my time spending my life falling deeper in love with you tell me that you love me too tell me that you love me too tell me that you love me too,how would you feel paean
 she got the mmm brown eyes caramel thighs long hair no wedding ring hey i saw you lookin from across the way and now i really wanna know your name she got the mmm white dress but when shes wearin less man you know that she drives me crazy the mmm brown eyes beautiful smile you know i love watching you do your thing   i love her hips curves lips say the words te amo mami ah te amo mami i kiss her this love is like a dream   so join me in this bed that im in push up on me and sweat darling so im gonna put my time in i wont stop until the angels sing jump in that water be free come south of the border with me jump in that water be free come south of the border with me   he got that mmm green eyes givin me signs that he really wants to know my name—hey i saw you lookin from across the way and suddenly im glad i came ay ven para acá quiero bailar toma mi mano quiero sentir tu cuerpo en mí estás temblando mmm green eyes takin your time now we know well never be the same   i love his lips cause he says the words te amo mami ah te amo mami dont wake up this love is like a dream   so join me in this bed that im in push up on me and sweat darling so im gonna put my time in time in and wont stop until the angels sing jump in that water be free come south of the border with me jump in that water be free come south of the border with me rrrat flawless diamonds in a green field near buenos aires until the suns rising we wont stop until the angels sing jump in that water be free come south of the border with me jump in that water be free come south of the border with me   bardi uh you never live til you risk your life life you wanna shine you gotta get more ice ice ice oh am i your lover or im just your vice woo yeah yeah a little crazy but im just your type okurrr you want the lips and the curves need the whips and the furs and the diamonds i prefer in my closet his and hers ayy he want the lil mamacita margarita margarita i think that ed got a lil jungle fever ayy woo you are more than you are more than something borin something borin legs open tongue out michael jordan uh uh go explore in woo woo somethin foreign skrrt skrrt bust it up a rain forest it be pourin yeah kiss me like you need me rub me like a genie pull up to my spot in lamborghini cause you gotta see me never leave me never leave me you got a girl that could finally do it all drop a album drop a baby but i never drop the ball uh   so join me in this bed this bed that im in that im in push up on me and sweat darling oh no no no so im gonna put my time in i wont stop until the angels sing nah nah nah jump in that water be free come south of the border with me come south of the border border hey come south of the border with me come south of the border border come south of the border with me jump in that water be free come south of the border with me jump in that water be free come south of the border with me,south of the border
 wolves by the road and a bike wheel spinning on a pawn shop wall shell wring out her colored hair like a butterfly beaten in a summer rainfall and then roll on the kitchen floor of some fucker with a pocketful of foreign change the song of the shepherds dog a ditch in the dark in the ear of the lamb whos gonna try to run away whoever got that brave   wolves in the middle of town and the chapel bell ringing through the windblown trees shell wave to the butchers boy with the parking lot music everybody believes and then dive like a dying bird at any dude with a dollar at the penny arcade the song of the shepherds dog the waiter and the check or the rooster on a rooftop waitin for day and you know what hes going to say   wolves at the end of the bed and a postcard hidden in her winter clothes shell weep in the back of a truck to the traitors only trying to find her bullet hole and then run down a canopy road to some mother and a baby with a cross to bear the song of the shepherds dog a little brown flea in the bottle of oil for your wooly wild hair youll never get him out of there,wolves song of the shepherds dog
up the backroads through the glens passed the rappers dog whos chained up to the fence in the mountainside the pavements three hours ahead from where you left  all my love goes to you there it goes to you there  arizona with the band drivin through the desert makes my left arm tan and the right one strums and pales in comparison from when i left can we do one more not here yet you were runnin late i thought youd miss the set then your entrance came and i smiled a cave i couldnt hold it in until you left  all my love goes to you there it goes to you there all my love goes to you there it goes to you  wrote a postcard to my mom happy mothers day from your son in tuscon and i swear i could hear her laugh three hours ahead from where i left  all my love goes to you there it goes to you there all my love goes to you there it goes to you there,three hours ahead
bugs will always bite me needles will never fright me i guess its just something in my blood and though i love the driving sometimes the road is frightening i guess its just part of growing up  calm me down face me forward calm me down face me forward calm me down  sometimes i push love away sometimes i beg for it to stay tryna find the best within myself with so many things to say sometimes the right thing gets away and it comes out way worse than it was felt  calm me down face me forward calm me down face me forward calm me down face me forward calm me down face me forward,calm  forward
youve done me wrong for a long long time  but after all youve done i never changed my mind  honey please try to love me honey please honey try my love will never die  flowers flowers grow where im laid to rest  honey pick a blossom and hold it hold it to your breast  honey you know thats my love bursting loud from inside  my love oh my love my love will never die,my love will never die
 take off little winged creature its nothing but teens in ravines and antics on concrete down here and are you really as free as all the great songs would have me believe let me tell you why some day birdie youre gonna envy me some dream of a world written in lines of code well i hope they engineer out politics romance and edifice two outta three aint bad some envision a state governed by laws of business merger and acquisition instead of violence on nations where do i sign up   take off little winged creature its nothing but fallen debris strollers and babies down here and you may be up in the sky but our paradigms are just as deep and just as wide what with all our best attempts at transcendence somethings bound to take soon well live in a global culture devoid of gender or race theres just one tiny line: youre either born behind or youre free to peek inside life as just narrative metadata in aggregate where the enigma of humanitys wrapped up finally that as they say is that   oh that day cant come soon enough itll be so glorious when they finally find out whats bugging us,birdie
how sad it is that time should pass her majesty the hourglass we take the sand of bygone years and make mud of it with all our tears  what is now compared to then and will i ever love again the answer to the answer brings the endless search for everything,the search for everything 
 mother dont worry i killed the last snake that lived in the creek bed mother dont worry ive got some money i saved for the weekend mother remember being so stern with that girl who was with me mother remember the blink of an eye when i breathed through your body   so may the sunrise bring hope where it once was forgotten sons are like birds flying upwards over the mountain   mother i made it up from the bruise of a floor of this prison mother i lost it all of the fear of the lord i was given mother forget me now that the creek drank the cradle you sang to mother forgive me i sold your car for the shoes that i gave you   so may the sunrise bring hope where it once was forgotten sons could be birds taken broken up to the mountain   mother dont worry ive got a coat and some friends on the corner mother dont worry shes got a garden were planting together mother remember the night that the dog had her pups in the pantry blood on the floor and the fleas on their paws and you cried til the morning   so may the sunrise bring hope where it once was forgotten sons are like birds flying always over the mountain,upward over the mountain
 they call me the breeze i keep blowing down the road they call me the breeze i keep blowing down the road ive got nobody im carrying no load  theres no change in the weather theres no change in me theres no change in the weather theres no change in me im not hiding from nobody nobodys hiding from me  i got that green light babe ive got to keep moving on i got that green light babe ive got to keep moving on i might go up to california might go down to georgia i dont know,call me the breeze
 give me my badge and gun give me the road that i may run give me that peaceful wandering free i used to know ive waited all i can but im just not a patient man and ive been hiding here for seven months or so   hand me down my golden hat and grab the winter one at that you never know how long ill be away  give me my badge and gun give me the songs that i once sung give me those jetblack kickback lay down nights alone this house is safe and warm but i was made to chase the storm taking the whole world on with big old empty arms  tell my friends i tried my best that one day i just up and left they probably saw it coming anyway what can i say hey hey  the lock is on the cellar door i cant remember what its for i aint been down those stairs in oh so long so so long     the copy of your key is hanging where it used to be good as youve always been to me the life i need to lead is somewhere out there calling over those hills,badge and gun
oh my ghost came by said who do you love the most who you wanna call before you die  oh my ghost came by here said who do you love the most who you gonna sing to fore youre gone  oh hey heaven is the place we know heaven is the arms that hold us long before we go oh hey heaven is the place we know heaven is the arms that hold us long before we go  oh my ghost came by here said who do you love the most who you gonna sing to fore you go  oh hey heaven is the place we know heaven is the arms that hold us long before we go oh hey heaven is the place we know heaven is the arms that hold us long before we go  oh if youre there when the world comes to gather me in oh if youre there i will be blessed oh if youre there when the world comes to gather me in oh if youre there i will be blessed oh if youre there when the world comes to gather me in i hear youre there i will be blessed i will be blessed  oh if youre there when the world comes to gather me in oh if youre there i will be blessed i will be blessed,i will be blessed
 im so alive im so enlightened i can barely survive a night in my mind so ive got a plan im going to find out just how boring i am and have a good time   cause ever since i tried trying not to find every little meaning in my life its been fine ive been cool with my new golden rule   numb is the new deep done with the old me and talk is the same cheap its been   is there a god why is he waiting dont you think of it odd when he knows my address and look at the stars dont they remind you of just how feeble we are well it used to i guess   cause ever since i tried trying not to find every little meaning in my life its been fine ive been cool with my new golden rule   numb is the new deep done with the old me and talk is the same cheap its been   im a new man i wear a new cologne and you wouldnt know me if your eyes were closed i know what youll say this wont last longer than the rest of the day but youre wrong this time youre wrong   numb is the new deep done with the old me im over the analyzing tonight   stop trying to figure it out you try to figure you try to figure it out deep will only bring you down you know i used to be the back porch poet with my book of rhymes always open knowing all the time im probably never going to find the perfect rhyme for heavier things,new deep
 say its here where our pieces fall in place any rain softly kisses us on the face any wind means were running we can sleep and see em coming where we drift and call it dreaming we can weep and call it singing   where we break when our hearts are strong enough we can bow cause our musics warmer than blood where we see enough to follow we can hear when we are hollow where we keep the light were given we can lose and call it living   where the sun isnt only sinking fast every night knows how long its supposed to last where the time of our lives is all we have and we get a chance to say before we ease away for all the love youve left behind you can have mine   say its here where our pieces fall in place we can fear cause the feelings fine to betray where our water isnt hidden we can burn and be forgiven where our hands hurt from healing we can laugh without a reason   cause the sun isnt only sinking fast every moon and our bodies make shining glass where the time of our lives is all we have and we get a chance to say before we ease away for all the love youve left behind you can have mine,call it dreaming
 dont take this the wrong way you knew who i was with every step that i ran to you only blue or black days electing strange perfections in any stranger i choose   would things be easier if there was a right way honey there is no right way   and so i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new  i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new   theres an art to lifes distraction to somehow escape the burning wait the art of scraping through some like to imagine the dark caress of someone else; i guess any thrill will do   would things be easier if there was a right way honey there is no right way   and so i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new  i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new   i wake at the first cringe of morning and my hearts already sinned how pure how sweet a love aretha that you would pray for him  cause god knows i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new  i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new  i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day…   love with every stranger the stranger the better love with every stranger the stranger the better  love with every stranger the stranger the better love with every stranger the stranger the better   i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new  i fall in love just a little oh a little bit every day with someone new i fall in love just a little oh a little bit every day with someone new,someone new
 i didnt mean to break your heart i was just lonely and everybody falls apart sometimes i know you found another one but wont you just hold me tonight i wish i never called you up and nobody told me and they dont know we dont speak anymore so take a good look at us and wont you just hold me tonight   and i will stop trying to fall in love again and keep it a secret it never works out anyway but i am not anything like i was cause you are the only one for me yeah yeah   cause maybe i dont wanna lose a lover and a friend in one night if thats alright i shouldnt have fucked with your mind and your life too many times and maybe i dont wanna be lonely darling you are my only love behind my truth lies everything you want   i never meant to sleep around i was just lonely and you did the same again and again and again whoa i know so heres to the both of us heres to our story tonight   and i will stop trying to fall in love again and keep it a secret it never works out anyway but i am not anything like i was cause you are the only one for me yeah yeah   cause maybe i dont wanna lose a lover and a friend in one night if thats alright i shouldnt have fucked with your mind and your life too many times and maybe i dont wanna be lonely darling you are my only love behind my truth lies everything you want   when i see my future it is with you and well get there and i want my children to be with you and well get there   cause maybe i dont wanna lose a lover and a friend in one night if thats alright i shouldnt have fucked with your mind and your life too many times and maybe i dont wanna be lonely darling you are my only love behind my truth lies everything you want   behind my truth lies everything you want behind my truth lies everything you want behind my truth lies everything you are,everything you are
 and meet me there bundles of flowers well wade through the hours of cold winter shell howl at the walls tearing down doors of time shelter as we go   and promise me this youll wait for me only scared of the lonely arms surface far below these burns   and maybe just maybe ill come home     oh who am i darling to you who am i will tell you stories of mine who am i   oh who am i darling for you who am i will be a burden in time lonely who am i to you   and who am i darling for you who am i will be a burden and who am i darling to you who am i   i come alone here i come alone here,promise
 running into one another outside a cafe in paris you say youre living with your brother because he lets you stay rent free but you cant speak the local language and so no matter how you try you say you dont know how youll manage since the death of you and i   running into one another feelings come flooding back again you say youve been with many others but that it never tastes the same now you dont know how to feel wiping tears from your eyes nothing ever felt so real since the death of you and i   since the death of you and i since the death of you and i since the death of you and i   running into one another you say you want to run and hide cause you still havent recovered from the day that our love died so am i wasting all my time tryna make it up to you well if you said that you were mine theres not a thing that i wont do   since the death of you and i since the death of you and i since the death of you and i   said that my sins couldnt be forgiven praying at the altar but the gods dont listen life without your love aint a life worth living try to go alone but theres something missing i got nothing left since the death of you and i  drunk most nights with no direction sobriety bites like your last rejection its been seven long days since the resurrection remember when your body was my confection i got nothing left since the death of you and i   since the death of you and i since the death of you and i since the death of you and i,​the death of you  i
you know better babe you know better babe than to look at it look at it like that you know better babe you know better babe than to talk to it talk to it like that  dont give it a hand offer it a soul honey make this easy leave it to the land this is what it knows honey thats how it sleeps  dont let it in with no intention to keep it jesus christ dont be kind to it honey dont feed it it will come back  you know better babe you know better babe than to smile at me smile at me like that you know better babe you know better babe than to hold me just hold me just like that  i know who i am when im alone im something else when i see you you dont understand you should never know how easy you are to need  dont let me in with with no intention to keep me jesus christ dont be kind to me honey dont feed me i will come back  it cant be unlearned ive known the warmth of your doorways through the cold ill find my way back to you  oh please give me mercy no more thats a kindness you cant afford i warn you baby each night as sure as youre born youll hear me howling outside your door  dont you hear me howling babe dont you hear me howling babe dont you hear me howling babe dont you hear me howling dont you hear me howling dont you hear me howling babe,it will come back
 down in the basement locked in my head are all of the words that i wish you had said youre so impatient asleep on my bed dreaming wed left it and made love instead but theres still some problems that i need to cure so turn on the light babe lets find where it hurts cause i love to love you but im still unsure and each time we fight babe were only making it worse  and you know that i know that you know that i gave you more than i should i guess that means love aint always so good   the floorboards are creaking the suns going down youre watching me speaking but wont make a sound im fighting this feeling that were falling through the less that you offer the more that i lose so just throw me a bone babe and shoulder my pain why do we suffer to hide from our shame when its not like well live like this ever again so come on now darling and try to just treat me the same   cause i know that you know that i know that i gave you more than i should i guess that means love aint always so good,​love aint always so good
oh you screamed hallelujah darling startled all the sleeping starlings on the wire  as we walked up the footpath through the fields how the rain did reveal your heart and the rope swing from the balance held the weight shadows fall and a cold wind blows and you said oh maybe were just lost souls here maybeoh everybody goes  oh but we were young ohho we were young ooh we were young ohho we were young  still dont dont you forget that rope you tied around your neck dont free you darlin oh ohho oh ho oh ooh dont free you darlin oh oh ho oh ho oh  and it took them three days to find you tired torch lights and dog scents oh they let you down from the highest branches cold eyes and frozen arms and my my my your beauty was so dumbfoundin lace white dress and your hair as long as follaton woods  and the whole town just stood there crying looking at the darkness for something wholesome and good oh good ohho oh oh oh good ohho oh oh  still dont dont you forget that rope you tied around your neck dont free you darlin oh ohho oh ho oh dont free you darlin oh ohho oh ho oh    morning white mist came in across the plains blue skies and rain oh and it was the strangest day people taking cover people holding shame  and you woulda left your heart ahah oh oh oh you woulda left your heart ahha oh ho you woulda left your heart ahha ouout you woulda laughed your heart ahha ouout  you woulda laughed your heart out*  *the final lines seem to shift gradually from you woulda left your heart to you woulda laughed your heart out,follaton wood
